product_id,product_title,rating,summary,review,combined_text,review_length,category
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1.0,Worthless,This headphone is good but not that much as i expected*Pros- 1Good battery backup             2Good sound quality*Cons-1 There's a voice gap between video activity and voice. Voice comes after video activity not both comes together. It is ok when you watch movies and music but if you play pubg with it you will clearly feel the big gap it matters a lot for me. It is not working after 4 month very much disappointedOverall not goodDon't buy please,This headphone is good but not that much as i expected*Pros- 1Good battery backup             2Good sound quality*Cons-1 There's a voice gap between video activity and voice. Voice comes after video activity not both comes together. It is ok when you watch movies and music but if you play pubg with it you will clearly feel the big gap it matters a lot for me. It is not working after 4 month very much disappointedOverall not goodDon't buy please Worthless,78,BoAt
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Best Bluetooth headphones for the price,"I literally use my bluetooth headsets all day long, for almost every purpose. I run and skate several times weekly, and use my headset for business calls etc.  ///I've had many ""around the neck"" bluetooth headsets, this by far seems to be the best!Super easy instructions, at initial power on, it goes automatically into pairing mode. The  answer/accept/decline is GREAT!Definately worth the money. (And I almost never say that!!!)///Positive:- The sound quality and product product quality...","I literally use my bluetooth headsets all day long, for almost every purpose. I run and skate several times weekly, and use my headset for business calls etc.  ///I've had many ""around the neck"" bluetooth headsets, this by far seems to be the best!Super easy instructions, at initial power on, it goes automatically into pairing mode. The  answer/accept/decline is GREAT!Definately worth the money. (And I almost never say that!!!)///Positive:- The sound quality and product product quality... Best Bluetooth headphones for the price",76,U&I
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4.0,Pretty good,The product quality was pretty good. But i don't like that gold color. But in the price point the neckband was awesome.👍,The product quality was pretty good. But i don't like that gold color. But in the price point the neckband was awesome.👍 Pretty good,22,U&I
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5.0,Terrific,Very good 👍 sound 🎤 quality nice bass and treble all over excellent l.battery backup is also nice 👏👏👏thanks to Flipkart for delivery next to the day I ordered 📑,Very good 👍 sound 🎤 quality nice bass and treble all over excellent l.battery backup is also nice 👏👏👏thanks to Flipkart for delivery next to the day I ordered 📑 Terrific,30,OnePlus
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Great product,"Quality is Very good  must buy  at this price segment , sound & bass  is  very nice  ,battery back up is around  7 to 8 hours easily,  easy to use, build quality is quite  impressive  over all I just love it ❤❤❤","Quality is Very good  must buy  at this price segment , sound & bass  is  very nice  ,battery back up is around  7 to 8 hours easily,  easy to use, build quality is quite  impressive  over all I just love it ❤❤❤ Great product",42,U&I
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5.0,Excellent,nice earphones with smooth sound. even the build quality is best . this earphone is better for bass lover . and also  for smooth playback,nice earphones with smooth sound. even the build quality is best . this earphone is better for bass lover . and also  for smooth playback Excellent,25,realme
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5.0,Must buy!,"The best earphones I've ever ordered. They are very handy, cute and the sound quality is superb! The delivery was before time. Got it 3 days before the due date. Thank you Flipkart !","The best earphones I've ever ordered. They are very handy, cute and the sound quality is superb! The delivery was before time. Got it 3 days before the due date. Thank you Flipkart ! Must buy!",34,BoAt
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1.0,Utterly Disappointed,"After 2 months they are not connecting, right bud is not working since 1st week now left one also stopped connectingNote - replacement taken within a week as right side bud stopped working same happened in new also, now this review is for replaced oneDon't buy","After 2 months they are not connecting, right bud is not working since 1st week now left one also stopped connectingNote - replacement taken within a week as right side bud stopped working same happened in new also, now this review is for replaced oneDon't buy Utterly Disappointed",46,realme
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,5.0,Perfect product!,The bass is decent one audio clarity is just asowem .Im using this while running and i will suggest that to use right ear tips for perfect fitting .Battery is outstanding 😍,The bass is decent one audio clarity is just asowem .Im using this while running and i will suggest that to use right ear tips for perfect fitting .Battery is outstanding 😍 Perfect product!,32,OnePlus
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4.0,Wonderful,"Sound quality is above average and bass is low , design and look is amazing. At this price range it is a great deal . If you are a good music lover do not go for this, for call purposes it is good.","Sound quality is above average and bass is low , design and look is amazing. At this price range it is a great deal . If you are a good music lover do not go for this, for call purposes it is good. Wonderful",43,BoAt
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Simply awesome,"in love with thisthe auto turn off when magnet sticks is very handy and saves batteryaudio quality good...balances between the highs and the lows good mids alsoi have used skullcandy inkd as well as boat rockerz 225as a comparison, skullcandy handles every frequencies without any distortion, gives a great quality and feel to the audioboat adds bass to the normal audio which makes it distorted at large volumes and long usage timescoming to realme, it is far beyond boat in terms of audio...","in love with thisthe auto turn off when magnet sticks is very handy and saves batteryaudio quality good...balances between the highs and the lows good mids alsoi have used skullcandy inkd as well as boat rockerz 225as a comparison, skullcandy handles every frequencies without any distortion, gives a great quality and feel to the audioboat adds bass to the normal audio which makes it distorted at large volumes and long usage timescoming to realme, it is far beyond boat in terms of audio... Simply awesome",83,realme
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5.0,Simply awesome,Premium design + comfortable fit + awesome funky colours + universal compatibility with bluetooth enabled devices + great price + flipkart trust + vocals clarity + instrumental separation clear even at low volume +  value for money ...Love my own latest pink boat airdope 131...😍,Premium design + comfortable fit + awesome funky colours + universal compatibility with bluetooth enabled devices + great price + flipkart trust + vocals clarity + instrumental separation clear even at low volume +  value for money ...Love my own latest pink boat airdope 131...😍 Simply awesome,45,BoAt
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5.0,Terrific purchase,Useful products,Useful products Terrific purchase,2,OnePlus
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,1.0,Terrible product,"After using for about 8 days, right side of the earphone is not working properly and the volume on right side is  very low. I didn't expect this.","After using for about 8 days, right side of the earphone is not working properly and the volume on right side is  very low. I didn't expect this. Terrible product",28,BoAt
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4.0,Good choice,Got it by the next day of order! Excellent service by Flipkart! The earphone is awsome! the Bass and treble is as perfect to hear! If your device has Dolby Atmos or any sound enhancements them the sound is as perfect as a nature sound. Wire is enogh long. Pros:1. The sound is excellent.2. wire is enough long.3. 3.5mm jack makes it good fr any smartphone.4. It also has mic.5. It has an premium look.Cons:1. Wire is little bit soft.2. Ear buds are mat finish.,Got it by the next day of order! Excellent service by Flipkart! The earphone is awsome! the Bass and treble is as perfect to hear! If your device has Dolby Atmos or any sound enhancements them the sound is as perfect as a nature sound. Wire is enogh long. Pros:1. The sound is excellent.2. wire is enough long.3. 3.5mm jack makes it good fr any smartphone.4. It also has mic.5. It has an premium look.Cons:1. Wire is little bit soft.2. Ear buds are mat finish. Good choice,85,BoAt
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5.0,Great product,I've choose red color it's amazing...🥰,I've choose red color it's amazing...🥰 Great product,6,OnePlus
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Wonderful,"Wowwww it's amezing bluetooth nice look, nice price, nice battery back up, I love always flipkart product's and Flipkart replacement and refund policy, you can return or refund after received a demegzed product","Wowwww it's amezing bluetooth nice look, nice price, nice battery back up, I love always flipkart product's and Flipkart replacement and refund policy, you can return or refund after received a demegzed product Wonderful",33,BoAt
